Total_Active_Power,Total_Reac_Power
960.2531699,122.2074775
863.2068225,97.07838775
825.4110875,79.05684267
816.0607144,74.74555229
833.9408482,75.83883008
911.466483,114.3279498
1022.484466,155.4542188
1401.204329,252.1662798
1766.07675,458.0231782
1814.278768,411.7477392
1821.80261,465.2844783
1821.311915,425.9443004
1806.525883,507.7232134
1803.791194,390.3485554
1759.059381,465.1309302
1684.073188,356.3596021
1610.620878,372.8617555
1519.339627,296.5724429
1589.304839,383.0458052
1489.407394,316.2681523
1474.188529,317.4332891
1403.541354,307.5102481
1326.283673,244.8015283
1119.483547,178.4367101
944.4250785,100.6337197
882.2376616,96.853777
836.3902121,85.99710736
849.93583,72.16060457
845.3150825,65.49474929
922.2977743,122.2203856
1029.305805,149.6375793
1391.093381,229.361683
1660.728887,382.8761789
1690.591751,501.6804422
1674.290565,442.4735151
1682.958202,452.8785965
1617.651543,395.5394906
1553.467047,322.5188232
1557.603193,436.7963757
1385.203933,346.2142014
1330.837193,251.0491228
1365.424585,314.3024862
1332.405889,259.8110547
1280.464067,253.0602196
1252.143702,244.3057525
1304.568044,224.1370415
1234.396182,239.6719309
1090.391122,180.7004177
939.6972735,122.9912196
879.130342,101.364572
868.2685346,88.95230206
850.7082451,64.77206212
856.1402751,92.06987444
937.2217065,80.17688611
1042.19362,137.470205
1386.103081,215.6750699
1787.488416,438.6444583
1825.985106,450.7912708
1824.279526,443.6456674
1851.453164,487.2317486
1824.465874,348.0324036
1764.148081,442.9018845
1774.07154,419.8055597
1640.889277,340.6496521
1573.184718,331.4396189
1592.052826,317.7469032
1507.021396,289.6461278
1512.179644,312.9719651
1553.669039,300.0897853
1576.095631,307.6880209
1397.233489,267.1425211
1163.459263,204.0148973
958.6914433,131.0347536
894.0509016,96.89271201
894.29748,114.7223003
868.9538,104.7229901
888.463358,94.90018814
982.3247669,129.7366046
1107.300603,177.9352934
1515.401777,301.230424
1808.456141,450.1997564
1861.480863,395.3912085
1756.078025,441.8110744
1824.227397,410.30385
1760.757138,410.0361766
1732.236412,461.3771793
1732.90385,341.3956356
1577.015584,354.1586886
1510.812058,326.1877341
1496.943073,310.146701
1433.569262,242.2875435
1321.150608,236.07085
1332.853406,258.1469149
1397.103426,272.6118902
1354.612949,229.8713763
1135.863896,188.4912625
976.9092052,130.6234864
940.2635746,118.9830704
892.1744168,98.46768274
898.9687415,96.84821951
901.9737487,104.1217595
971.1952963,134.0567471
1129.083211,196.0473391
1510.616927,339.4991007
1768.45088,456.0817332
1870.730615,451.2494831
1842.618905,403.6968174
1832.085119,413.8871623
1818.261445,439.5265507
1731.080819,430.9164121
1667.649283,345.1841295
1562.146043,304.6226201
1472.338611,256.0876116
1512.53904,298.2597591
1441.328919,272.6101249
1261.276665,185.046495
1270.865214,213.0525146
1319.967524,252.9570798
1281.66203,236.6217062
1140.374903,199.7719504
968.5701437,116.0493217
900.074257,107.5726974
844.2435276,58.8053596
817.2402251,59.68416615
825.0083537,65.93742953
846.3069027,85.49937485
922.6245987,90.2554144
1077.967342,148.4243707
1247.867696,206.7562503
1495.15599,262.6051332
1562.384631,310.5387627
1517.32728,275.678089
1503.332626,249.0915642
1406.201663,214.365135
1346.805142,245.2932734
1262.001994,200.3843184
1268.246714,184.0314878
1272.386757,159.1261914
1255.185992,185.3979534
1208.056093,168.3510987
1260.856658,190.4210904
1269.756634,224.9167188
1181.930782,179.8779288
1058.313462,145.1783574
901.3559019,92.54676861
823.4330719,70.86328782
763.9833933,61.63510677
741.1757779,35.63451925
760.777805,43.54273461
763.3109672,55.91471993
785.7653886,68.65890489
911.3857185,85.5530103
1050.524405,141.1024548
1210.286539,159.0436618
1314.096623,187.7638322
1357.667757,231.2078902
1361.625583,203.7774867
1378.412214,232.8530054
1339.494011,217.4148634
1306.537335,207.3321117
1269.172772,200.2854024
1304.572003,176.7054798
1324.278507,200.5051127
1309.252233,203.4650183
1364.034302,242.4089431
1423.092541,246.8236793
1300.137083,233.2762109
1096.80898,162.261457
906.6455867,72.97750757
806.3949806,80.34291236
766.7803624,73.14235559
765.3565433,55.61683997
789.8782182,55.33046484
855.0441263,81.93953347
985.1961284,139.7277476
1298.172562,213.7991443
1647.091756,373.2039504
1643.13541,372.7394883
1665.072116,363.9612663
1672.501219,394.4033883
1694.819334,432.0855509
1688.194841,442.6056552
1691.830742,436.6885271
1612.825281,364.0931942
1600.446458,409.434101
1664.293692,386.7463513
1565.060178,331.0191797
1518.989328,333.1311737
1475.713714,280.4033276
1417.830965,302.6184815
1314.958499,253.3874158
1108.18064,162.863535
955.7355658,148.8006299
893.6754349,105.9241085
879.9807646,76.00877995
881.4561717,90.65433852
910.0500727,91.01330523
952.5099418,132.3623275
1060.187568,152.9796375
1422.302478,281.8553288
1732.042366,452.2866074
1671.268796,412.1030765
1687.502165,434.288124
1697.044255,406.8321872
1660.354694,467.4941685
1622.695112,429.6074702
1558.935059,392.7192648
1465.938153,404.2575401
1460.656384,311.8425813
1410.901772,308.1247849
1348.222224,275.4693087
1275.963325,242.8773718
1245.697668,237.4968498
1284.837961,237.0747684
1237.223868,211.709711
1076.86915,158.3945706
891.0315527,97.31351441
870.9364307,86.83840662
846.4948969,84.75577566
836.9435844,57.72269524
846.3245047,90.83327269
917.0982784,102.7220387
1049.248275,180.9852307
1395.21125,307.4220811
1715.434284,388.0427705
1767.368842,464.2126211
1734.625197,408.8482456
1741.967182,401.2342383
1725.694047,405.4471966
1757.768588,408.5159602
1743.140133,411.0298686
1654.419761,331.4538897
1629.856679,349.6062519
1566.311104,306.7873272
1533.210942,293.915575
1506.681329,320.5346554
1489.415731,268.447524
1501.583572,306.4818279
1352.849122,237.5077215
1110.116337,176.6664699
910.1430497,93.60938123
852.9903544,77.66341291
834.1212488,40.74641963
814.0388026,61.08345978
812.6244873,84.99655938
885.3464084,80.53788886
982.3721722,133.5143659
1393.817354,277.0356668
1683.801349,390.4520677
1749.515098,391.6964568
1758.769167,389.2606748
1793.205932,443.5456249
1789.390062,458.804698
1783.027103,406.8655898
1746.548673,437.051194
1626.111033,312.8310627
1562.596805,304.939064
1519.377442,283.4955119
1463.185124,266.3010682
1342.548161,226.763333
1299.996214,231.8871678
1375.553105,261.579546
1317.246557,252.4544686
1138.464747,175.7396297
953.6813246,120.2072047
855.7192794,103.8269144
821.1945874,74.1965418
799.9961672,55.89662135
810.9905434,72.58831986
839.2127305,73.66156082
926.0112528,112.9688896
1114.316323,186.4815601
1349.071457,239.6419103
1516.910079,335.073347
1545.44031,337.8378563
1590.557947,331.8843964
1617.167657,331.8839678
1591.672508,300.2945377
1538.771345,274.1046062
1551.907542,295.8438535
1525.983845,260.6034538
1526.580543,276.7034404
1565.285096,283.5393817
1462.225464,283.1212612
1380.989594,244.704211
1363.319113,255.091354
1275.111195,201.1750168
1069.846117,138.9407783
920.3923613,103.5445885
828.4742842,64.70639397
798.2329603,34.90624781
771.2038974,34.43076368
763.9342738,48.2269125
771.7693939,64.8209526
820.6457199,53.95646981
934.1382135,106.0935927
1140.223056,155.2570267
1412.788415,222.1230972
1495.632202,289.2977371
1521.651108,286.4288056
1519.247782,282.1919293
1446.352839,262.4473447
1421.72387,211.7908738
1377.103406,238.4595215
1373.511072,227.2600463
1389.870171,225.4467229
1398.317765,249.483312
1350.15151,228.8106308
1386.159456,280.4390588
1363.054963,257.1385325
1336.691324,257.2839962
1117.508245,191.7397123
965.9112054,118.0892578
872.7372264,111.7382732
796.3936159,32.66896233
773.7901439,58.56383477
776.3529935,72.88081617
813.4568346,74.88076608
865.9859872,107.8504856
1078.37178,168.3098094
1162.560472,167.7547273
1309.158241,223.0403647
1444.629187,245.5797666
1460.861678,270.0836648
1410.377105,239.2235865
1248.397655,179.4135326
1231.255497,185.2477076
1175.242587,129.9231388
1165.050876,159.1601442
1211.33653,136.5112687
1254.436818,173.5503157
1244.911798,192.2872547
1276.012309,186.3794413
1368.718424,253.0173443
1273.479314,220.2421015
1062.401584,161.7650029
924.2287684,115.092488
810.1349599,75.97203983
769.1215081,60.51969404
771.6660519,73.08649345
799.6118135,54.94966593
848.9947337,99.11429561
930.3850932,127.5972781
1255.862341,266.0044889
1517.24294,316.3060454
1562.984094,361.6029386
1582.963673,411.1475141
1666.431798,397.5170499
1697.263536,434.4853395
1668.701702,414.3876515
1645.280564,395.9120846
1520.322869,350.3155311
1420.782036,309.6710078
1368.886642,280.0924122
1308.514771,264.811135
1235.966952,227.926486
1274.470807,228.0416436
1315.703243,247.9042431
1271.475702,211.7703241
1057.967797,177.3411671
915.9027999,119.494618
825.8555454,91.17520847
782.9121684,56.89685268
750.7368685,42.16423401
760.3985967,36.84798794
819.9949701,87.5218601
897.4452799,103.0089495
1238.146658,242.6992231
1557.8412,405.5257464
1581.79532,358.8925106
1617.328083,391.7999783
1623.383631,367.0633355
1611.910489,423.7581231
1598.465516,379.3747734
1564.378863,376.8866247
1435.22247,366.7502666
1364.326935,246.211981
1370.404186,292.897484
1312.940107,251.0054513
1299.949001,236.0337452
1262.822344,253.1527492
1297.566055,247.4491348
1233.415705,201.986904
1063.274152,161.7407374
886.5816728,100.7199641
825.9489711,63.96078642
790.5976889,55.78285922
758.7009819,44.77818082
783.8527252,69.75448347
851.0821659,99.83167859
959.5797132,119.912595
1349.860428,263.4915989
1613.577322,365.2495421
1690.661776,420.640619
1716.562479,446.6465947
1734.743673,364.0062256
1782.278201,349.9907893
1791.294511,447.4200227
1816.002462,383.7384792
1708.627462,323.168118
1733.653902,399.8454847
1743.07227,337.9239425
1681.586702,337.7521176
1598.604046,327.5791123
1620.368748,351.8170457
1553.218978,304.6818165
1411.763953,269.9470331
1103.006701,191.6195921
946.6529573,113.4481882
902.2325872,88.44309037
850.4289416,84.44027592
818.055329,66.49662978
846.9618821,77.87010695
895.0025612,108.9548797
998.9394265,151.6950424
1412.17864,268.5659453
1748.731915,454.5257851
1853.607259,420.0489211
1816.857571,381.1188078
1839.279803,496.0908073
1871.611663,496.9119113
1802.498223,376.0153382
1775.455539,372.7883191
1659.990378,380.0125731
1676.491091,356.3644122
1687.303251,390.7257157
1571.454557,315.6611907
1468.482283,260.6240124
1441.634213,277.7337056
1484.3314,293.8668595
1366.867362,262.9514054
1150.156971,175.7243144
961.5983598,98.35673302
900.5010452,127.3778068
877.2261239,96.95330537
866.2007806,76.34173675
883.2448241,97.64692606
949.6942407,116.9271055
1069.393731,165.8898229
1441.666216,289.3743667
1744.842524,401.1025337
1782.383122,417.8310152
1738.239085,448.2418192
1746.412323,382.7599997
1736.843835,435.9705569
1691.197448,380.0039471
1693.951019,399.8920219
1607.998613,336.5858161
1515.709367,299.3648479
1427.283651,264.4506749
1368.214284,217.211058
1275.027197,203.4985388
1235.099516,220.7672523
1320.55978,232.6138595
1296.479273,224.2358415
1102.212749,189.6420337
968.5519256,105.013436
879.7730772,97.06647164
844.3700304,84.29959
806.6280421,50.17327759
817.8205042,75.73470924
851.6796178,63.59887045
908.1904131,92.06699088
1018.119547,138.0242503
1202.691914,199.8643063
1442.191463,235.8722922
1474.659887,246.1842089
1394.000738,229.1917184
1392.573704,216.3799799
1404.144776,223.9970804
1351.472623,212.2199859
1313.375948,199.8448493
1303.484811,173.422725
1338.105596,217.5822233
1311.87674,196.5587094
1240.137783,181.162298
1263.785618,213.2419531
1224.797182,192.3793773
1241.445703,219.4270439
1072.314657,153.348304
941.2032953,85.81394581
826.6341797,78.84890326
783.0689338,59.78034397
768.631997,50.50111658
774.8284861,65.73722925
785.9152922,46.62019529
806.7906323,85.19915041
928.7744062,111.72085
1092.540257,145.4077449
1240.157372,186.8511799
1308.529986,208.6427086
1339.986154,246.0584253
1365.589985,222.4972033
1361.789366,216.139224
1348.780892,213.3432279
1326.668685,205.6827547
1319.523824,214.0443383
1339.374257,204.5294135
1354.750333,212.8077055
1314.525752,237.845126
1327.495349,230.7988882
1409.067015,252.3922218
1320.304663,228.0724053
1078.597718,183.37016
889.0389883,88.39668719
802.7738902,61.81728425
747.5108951,68.94529766
757.801487,48.91282414
774.1295363,25.19127226
834.5117283,62.72239263
955.7594538,141.6472926
1314.20742,261.4264145
1592.887812,343.7590368
1628.487835,380.2798868
1597.362509,339.7639627
1638.023762,383.44501
1659.801006,358.7228666
1653.739436,404.8321777
1663.472831,398.5466853
1528.81378,385.0282344
1440.479554,316.4264522
1400.768921,263.2554519
1348.330254,239.5840119
1283.515121,236.1534161
1205.710108,224.2468573
1263.914242,205.1811647
1215.335898,208.4650398
1061.508294,150.3789027
873.733943,99.76624398
793.5986282,51.31423994
751.3185891,57.31958516
756.2388951,60.45830323
755.3533646,48.17223696
804.2587522,79.53776284
941.0969663,120.0557773
1257.262959,197.9984322
1563.694274,350.2923249
1593.072553,390.0957016
1611.431019,408.5578165
1684.316878,346.6489179
1755.037453,405.7283414
1722.387265,484.8114675
1705.381762,396.0114627
1571.844715,383.378473
1473.45405,368.8475236
1485.654082,268.9355889
1525.909898,313.7843859
1516.422726,335.0637541
1459.981134,284.4734766
1420.758186,267.3170592
1290.356366,260.6452808
1131.032486,168.5266008
956.1021613,133.2398636
894.6448229,115.5337616
863.3192729,81.30717876
822.5176813,74.06529204
824.4155805,96.87950012
897.0958115,99.48412145
1026.696171,138.6519933
1422.532362,273.2087306
1756.529773,393.1204332
1840.254094,462.807472
1862.836087,419.0692073
1878.039325,410.0718095
1872.597566,467.4029707
1772.41948,369.9233865
1792.854285,383.8921055
1714.149,376.183392
1652.611456,363.798009
1670.59094,347.9732466
1664.16765,334.459332
1666.354257,334.2478123
1655.47534,349.4113186
1613.604148,304.2874095
1461.3512,296.0198422
1193.813635,179.3665747
1019.879518,160.3184889
978.3762231,119.2048667
919.7285909,91.38802287
897.0690793,87.34752118
914.3943327,124.2792109
982.8024887,122.4782006
1111.481179,154.6126286
1488.383666,321.2826637
1813.954372,486.8495205
1918.876029,407.7410082
1896.138783,434.3875548
1923.658126,514.352395
1953.898014,460.2678914
1851.576639,461.9301224
1851.244665,364.2951334
1683.078174,355.0647711
1630.211715,322.4436296
1617.507709,323.197621
1560.187885,310.4702852
1501.819711,314.0452589
1481.985659,294.313664
1459.670379,300.9436786
1426.168859,281.00382
1235.914944,222.5916552
1021.540682,140.5355199
948.5719129,123.1208233
928.7525656,126.1375932
918.5906888,105.4027585
955.4575496,126.1242828
1050.008768,136.2560723
1157.094039,214.9660882
1510.938399,298.448845
1752.177014,473.197549
1872.732336,423.0036125
1949.428883,496.2147978
1943.218447,480.0226867
1915.156763,486.5084223
1902.493756,432.0383394
1888.644037,507.6078896
1759.772266,396.6790263
1693.601175,346.2638897
1618.889028,304.8710589
1573.206598,274.4823854
1423.99119,264.7873106
1444.436012,262.8158295
1423.961526,298.2284649
1348.91345,258.7818918
1137.917758,182.9835782
1049.22346,161.6866752
955.0148941,114.3698053
915.3396285,120.1825037
892.4489467,102.7077272
897.9246576,105.0187418
919.9790246,121.8749462
985.5004464,136.3757244
1097.390698,180.9936038
1248.978091,201.912782
1451.743083,245.8254028
1541.287711,322.2680373
1581.855099,329.8641242
1558.935761,319.1984755
1493.07024,241.5670016
1421.257425,225.9533586
1413.304315,258.5481822
1381.076057,242.546037
1425.54738,245.8665603
1394.474016,255.8339641
1340.311277,254.7897371
1345.894849,250.2858493
1390.694795,258.2456538
1315.373554,234.6154776
1153.164999,180.1873643
989.7582069,142.0183938
913.7980871,119.7195009
879.9728705,97.25027047
863.6926619,95.52987124
886.0082893,107.0970279
914.6353162,124.0028005
966.6542419,102.374004
1056.241911,156.7485384
1208.486749,186.2299363
1397.926296,237.231823
1471.942589,291.1118564
1542.236145,309.7340231
1615.146809,345.9239906
1580.716552,289.3523293
1501.974963,281.130215
1457.559045,260.8488286
1467.284071,272.4559027
1496.570499,274.9015947
1653.938389,343.6433913
1553.410165,307.5698166
1568.668088,326.156626
1543.840402,330.4231506
1429.415954,262.8136919
1178.11014,201.6060755
997.9863399,155.4484343
921.2889978,108.9990253
874.6731609,117.2834151
881.3194486,80.14281561
898.6886594,111.69061
969.0438747,113.5917187
1086.549317,157.9302013
1530.603253,369.8162228
1793.124958,493.8718266
1792.980553,440.9719594
1823.358994,416.4561252
1830.723808,464.6867107
1853.365741,503.1282258
1831.284613,414.4834796
1834.324031,470.6525244
1707.017508,449.379473
1623.736624,429.5130136
1620.622323,390.8566669
1579.852954,350.3519907
1493.535541,341.2908171
1506.597488,357.0002279
1483.897135,340.0630205
1387.934152,276.5832616
1207.997606,239.0158294
1044.517634,175.132088
974.7815783,129.569027
959.0285738,102.9641676
953.2815321,130.1964208
976.66262,135.515336
1054.68111,171.6377268
1165.359915,169.7369911
1485.988778,244.0442499
1794.105156,461.2232183
1740.288009,484.4490308
1725.57568,394.5119302
1709.822634,411.1786216
1708.477147,469.1887192
1655.083519,420.0215503
1615.568346,447.5860508
1441.241429,325.3119508
1410.899305,286.9243076
1370.437769,307.5205657
1281.1459,245.592071
1243.792747,223.1221827
1241.943934,233.5195446
1326.120007,250.6410015
1299.345849,245.1407652
1150.862497,187.1954562
960.1999683,136.5181568
899.0597745,100.6422584
870.8655162,98.74373391
835.7045312,73.21068181
873.5946725,75.71452519
934.7210485,119.3843347
1080.53779,198.1452307
1439.298537,294.4156475
1724.880942,413.4297108
1768.766039,404.3972971
1743.147544,321.2836411
1739.003942,356.8716078
1783.546063,381.5894875
1756.542896,386.0179685
1694.805385,406.3433393
1621.835691,370.1772957
1529.770705,296.0173393
1512.791301,289.2817302
1443.591803,250.5705361
1464.016845,247.9614375
1449.064564,278.2105192
1523.973843,284.9091182
1406.936644,281.7989121
1127.755707,169.0922741
932.1636247,120.7872522
879.9863182,91.25235306
841.8159471,96.20359588
844.5307467,85.13199654
857.2036788,62.84727072
919.9427925,129.4567634
1076.933558,182.8290806
1423.986793,260.3068209
1708.894536,390.0445826
1826.851135,414.3538002
1764.532639,441.7341182
1789.269212,445.6838537
1758.466376,388.0717545
1704.064709,397.4378908
1769.487318,399.7961357
1635.318077,359.8747393
1512.939747,267.5318287
1463.188728,239.4792546
1373.762302,246.9538088
1314.684211,244.1087813
1310.897594,215.7594854
1374.304921,238.6783562
1366.232066,244.0581658
1126.334977,206.6821459
933.028902,98.52984812
844.5156537,72.77628002
838.8289197,78.9184668
810.0219127,69.29440812
836.0026291,78.2003089
905.5006902,116.8434143
1054.921591,146.1734802
1332.322137,222.9254009
1643.489665,354.9308616
1731.253233,440.0723904
1699.430705,387.3937178
1763.443786,441.2842621
1748.081814,417.7054382
1715.902465,371.9058952
1662.328463,400.9539103
1627.275791,309.8580979
1530.668141,341.31316
1518.284045,305.6140352
1376.95113,234.5180806
1289.518225,233.8032894
1272.744475,209.1065065
1306.30331,239.5973852
1314.471492,224.9456059
1081.181051,168.4119539
935.0260128,101.4062568
848.9166588,85.58669656
796.4394027,67.56747759
743.490078,28.37469263
745.6354218,48.77316635
767.0122001,74.84391996
832.5328312,89.61118953
919.7562319,86.27048758
1097.28091,159.4142151
1347.31083,224.2552088
1398.127261,250.0961743
1441.444115,223.0502243
1397.543331,243.8412677
1376.160378,198.6753259
1340.543074,232.3023238
1309.101647,211.9207696
1340.28046,199.7709826
1326.668144,181.5857325
1320.738331,192.6077184
1262.639274,209.7463976
1250.11569,195.9458779
1247.705572,192.7258227
1249.522673,173.1793547
1120.929435,166.1332139
930.6048856,95.45531854
822.6699167,69.23439825
789.308954,70.22838274
765.9889383,62.15444708
752.5880986,41.17998423
769.636534,47.76889573
804.7428655,66.87126157
909.7007715,89.87482717
1040.018946,148.1611487
1244.577227,196.4846643
1338.759428,209.6767724
1399.077261,242.9874931
1429.722161,241.7874727
1353.86399,196.0137328
1341.023109,190.1530219
1284.427973,184.4028182
1308.492355,182.1700833
1395.998928,226.8069643
1482.755569,243.1901019
1446.051929,243.3113357
1392.374311,226.3375093
1436.280278,270.8034995
1448.840728,282.1777168
1144.791286,184.4266913
946.9458489,111.7493193
843.5105147,83.42648594
802.9400067,57.40678004
777.2653718,62.43344844
776.8360673,67.79815022
834.4396154,57.34813451
958.146724,85.92797845
1310.94766,242.3108191
1566.235667,319.3863138
1637.22906,403.273937
1620.859114,390.2600113
1678.552314,383.8641998
1717.108431,446.4427256
1701.548243,416.2605655
1710.228145,372.2045441
1591.98909,342.4897371
1566.904956,358.8766263
1581.821863,331.1373466
1578.332033,345.5541424
1556.323461,334.3432366
1515.08356,329.6946844
1559.269107,358.5243838
1602.892282,354.5250553
1357.977634,273.1556017
1127.5641,175.9666026
1013.73239,150.9173036
936.3074586,101.7714433
906.8129055,107.246192
878.0742499,95.70631059
886.2674008,81.11700265
1005.596946,125.7214018
1273.792508,217.9146876
1441.074985,334.1065746
1452.517994,318.8037619
1484.098324,313.2399042
1584.664888,352.1073849
1692.512887,382.8568622
1680.003234,368.4365635
1746.147479,494.5191925
1661.134321,385.4274984
1534.793393,376.2400746
1602.62838,336.2531262
1581.871434,396.7070747
1519.929378,347.3438429
1467.620024,316.1953506
1484.751955,328.415976
1379.773219,314.0726795
1164.195279,199.4342893
940.6637741,118.4056129
875.6586594,81.64751455
825.400754,74.14222552
782.5079326,66.70217482
790.7242975,50.51833078
860.8054002,98.13299054
984.6279753,144.1038855
1289.442393,193.0811156
1595.757193,385.9236706
1686.52497,397.3800109
1658.113018,449.6105552
1694.315707,384.2858166
1708.197162,369.7551398
1737.704344,388.3177417
1757.434682,447.0008352
1665.351455,360.6551786
1525.773299,303.6260752
1504.235243,292.9918088
1496.69187,280.5211626
1466.945364,259.2806097
1455.992521,277.786444
1445.668799,242.8242059
1331.084857,241.5723903
1103.147738,188.797454
879.4226272,80.24716899
808.0580709,68.4085583
810.4706434,52.32332375
791.3647992,71.73703797
799.5398338,88.37922796
883.7139339,105.8778785
1033.089024,160.2593778
1357.738465,285.8812674
1597.066809,410.3664864
1659.4055,388.7095779
1682.303115,384.3940933
1731.460757,369.6651051
1640.846483,426.4964283
1595.346157,360.5777383
1615.422349,386.0897958
1509.781119,300.4158104
1406.391987,217.4401963
1429.732878,234.2734639
1427.456757,240.1806833
1287.592022,238.4881842
1311.711097,261.4623089
1339.559967,246.6671491
1306.22738,214.6304989
1096.349832,162.9911307
885.040525,85.2149704
817.9631382,52.75219422
781.6360333,61.77900789
761.6983428,32.08190962
764.5151579,51.58716932
850.2449379,76.37436995
960.8596043,102.1962491
1257.264599,223.4296568
1553.637623,316.5490649
1602.455297,342.3888295
1589.795641,289.6158577
1638.548527,361.1772898
1652.816979,337.1629774
1614.130088,297.7996743
1651.143064,386.9795454
1516.92058,330.5464028
1458.16563,289.9267374
1433.21757,282.7208315
1370.633144,251.4364245
1273.818887,237.1539267
1268.562256,220.5752345
1324.943199,238.1376998
1358.914221,249.1938108
1176.694984,207.2932876
997.8258868,133.8785778
886.4132845,87.49672808
826.0205505,85.96519892
794.7402661,62.38129571
801.2989378,70.05485415
803.7568418,80.10997426
856.4620194,83.59544452
955.093279,116.1736787
1182.288313,182.074748
1479.15002,244.0471326
1547.178812,283.9395537
1505.734996,257.7899259
1543.07608,289.4339631
1444.218436,260.7372121
1431.218813,258.4873914
1435.66822,251.4092037
1491.955018,255.7792382
1514.507252,287.1932619
1507.971857,306.4319289
1438.991517,266.5317639
1399.472085,270.1843826
1378.303663,225.9136742
1361.289921,236.320013
1162.150278,190.9197434
998.4972938,142.5458733
869.7058188,91.64789561
784.6053182,54.48491135
758.3187438,51.80990117
737.5959981,35.66023649
729.8439157,43.54436771
761.6199353,59.78364653
863.1122794,74.49800494
1033.481683,141.6233901
1252.054611,195.382618
1387.758925,243.3727048
1425.905406,264.0128158
1520.746376,273.982767
1472.891232,242.1607604
1569.672702,272.2124463
1562.498488,300.1525101
1573.084009,309.8380407
1656.107066,322.1215735
1780.77425,360.1524984
1768.487759,378.7019573
1766.662548,374.0060239
1782.594506,402.7623848
1739.697108,343.3905277
1473.466258,299.2804565
1168.766975,200.8375926
1024.924741,141.8756845
917.2151475,121.6921791
867.7796094,87.66517625
841.0382911,88.35240943
911.5342249,108.2751261
1030.738177,148.8766002
1297.199413,243.0193167
1669.793679,370.9428906
1801.767338,460.0098564
1851.891634,403.0768634
1901.417229,481.09971
1859.11311,452.3671628
1901.301917,431.4249221
1885.922023,454.7256113
1880.389388,451.4926045
1814.862301,453.7822864
1768.509841,419.1740581
1708.053089,388.142576
1671.828358,386.1217505
1661.08385,381.0223655
1603.860949,374.7691302
1585.000481,383.7431846
1334.564472,278.9071292
1109.363921,171.6719809
974.5024512,136.4551273
932.4632719,129.6864042
910.9358867,108.0931632
904.1880136,96.03135305
940.9944548,116.4098351
1053.243731,146.4115846
1325.671864,243.0516831
1655.824619,415.4920291
1660.234451,402.6476634
1675.014783,396.1425166
1750.305647,396.3618877
1838.760908,500.9992838
1899.4613,529.7539467
1989.760289,453.1707628
1896.424867,462.494337
1903.526461,499.0727614
2045.214988,493.7275782
2064.137954,567.8049711
2053.319622,549.4763626
1907.951628,468.5612575
1918.761694,484.2743599
1666.761046,389.9970463
1423.014458,304.6817054
1181.050865,218.3084952
1067.090843,180.888375
894.7302085,87.66297579
908.8205851,106.7560674
875.2051928,70.27521115
903.15568,116.7579542
1030.26312,146.9828493
1383.035425,298.9171358
1664.213638,342.4537318
1706.236689,373.8324056
1650.58799,342.4347219
1614.981407,340.9754031
1821.698794,493.9151408
1810.694864,414.576487
1832.841407,439.0427054
1799.006601,393.5902877
1750.79464,424.0244382
1788.346045,391.0292091
1802.465437,374.5248821
1740.473261,396.8922024
1620.209811,307.7643317
1598.450156,326.0054812
1487.826916,309.2991683
1218.030721,211.0362381
1036.50108,156.9451919
969.5932611,142.1324719
893.4699551,114.8403197
868.4936833,113.7487903
863.9168162,69.77816287
917.0877578,122.4283535
1049.250415,171.2204921
1350.658237,288.2488044
1616.198998,353.3346736
1721.10958,383.0049005
1719.130808,433.2850222
1813.487535,356.3074766
1796.50494,397.7065166
1707.264716,366.1611296
1672.780601,357.8323864
1627.731109,319.9284113
1574.726082,301.6927742
1609.99355,279.2723495
1569.615346,313.8798295
1471.558719,301.2049467
1412.76825,263.2705028
1457.798475,286.6415409
1403.46798,265.153549
1156.7388,204.6834619
991.3649033,127.8844998
907.3602015,100.3325534
849.288793,97.50653398
832.1318409,81.9644513
823.2501599,56.79217043
917.9839798,93.89205449
1018.856156,154.2302533
1302.00962,210.1994226
1598.252784,356.0844218
1785.16577,382.2607715
1758.460887,361.5949579
1761.751211,402.2041859
1795.500129,406.6043971
1756.335791,397.8376838
1767.279004,360.598626
1661.97625,367.7986394
1561.364573,285.7907395
1654.136935,321.8612464
1553.436156,285.8520272
1479.087235,294.788573
1434.906112,289.1968186
1378.410624,240.5721992
1285.914218,204.7136088
1102.65357,161.7335965
970.6216881,128.6429524
886.0674359,82.64206899
852.9508251,86.1668309
818.9077443,83.53014523
809.0345494,66.32053057
834.7128811,89.36145168
895.139314,97.16621705
1080.908297,155.5998687
1245.167453,223.059398
1556.520237,285.9671596
1639.944775,319.115147
1658.222169,287.9259824
1700.11832,364.0282163
1615.825336,328.0108902
1527.895953,288.5009366
1447.375071,242.8016418
1445.874202,209.816896
1455.700016,253.7544039
1431.088741,253.1303229
1379.164025,235.4132464
1336.432466,240.2436367
1344.967401,227.4535522
1329.776261,239.7070177
1176.916337,192.0584937
1038.771614,148.6989639
931.2539489,111.887633
867.9322268,84.05379112
840.0364068,74.74923157
835.0934583,76.34862354
850.0277269,84.45499475
875.2327101,97.4091276
989.5015974,99.44489493
1136.225722,158.0507786
1340.475363,217.421201
1419.059516,213.601027
1477.632444,279.0277725
1505.745921,292.512542
1494.702465,264.6087507
1467.066806,267.6637573
1394.618944,208.6191084
1407.290527,252.3572144
1478.495079,239.5286576
1492.214244,267.2717854
1420.095306,284.7627022
1413.260269,244.1022654
1433.098956,287.292042
1414.317514,291.8447471
